,federal_district,city,geo_lat,geo_lon
1011,Дальневосточный,Вяземский,47.535337899999995,134.75538559999998
1012,Дальневосточный,Комсомольск-на-Амуре,50.5498936,137.0079408
1013,Дальневосточный,Николаевск-на-Амуре,53.1460657,140.7111367
1014,Дальневосточный,Советская Гавань,48.9664966,140.285174
1015,Дальневосточный,Хабаровск,48.4647258,135.05989419999997
1016,Сибирский,Абаза,52.6516647,90.0885686
1017,Сибирский,Абакан,53.72233249999999,91.44367209999999
1018,Сибирский,Саяногорск,53.1008083,91.4122454
1019,Сибирский,Сорск,54.00028879999999,90.2594446
1020,Сибирский,Черногорск,53.825934200000006,91.3260229
1021,Уральский,Белоярский,63.712109899999994,66.67722260000001
1022,Уральский,Когалым,62.2639527,74.4829794
1023,Уральский,Лангепас,61.2536939,75.18077629999999
1024,Уральский,Лянтор,61.6392863,72.17940899999999
1025,Уральский,Мегион,61.031871200000005,76.10258780000001
1026,Уральский,Нефтеюганск,61.088267599999995,72.6164079
1027,Уральский,Нижневартовск,60.9396698,76.5696184
1028,Уральский,Нягань,62.1454701,65.3946047
1029,Уральский,Покачи,61.7422169,75.5941517
1030,Уральский,Пыть-Ях,60.7585833,72.8365617
1031,Уральский,Радужный,62.13428879999999,77.45840940000001
1032,Уральский,Советский,61.3706913,63.56672220000001
1033,Уральский,Сургут,61.2541083,73.3961587
1034,Уральский,Урай,60.1296954,64.80385079999999
1035,Уральский,Ханты-Мансийск,61.0023984,69.0184798
1036,Уральский,Югорск,61.312356799999996,63.33654839999999
1037,Уральский,Аша,54.9906527,57.2783953
1038,Уральский,Бакал,54.9406399,58.805169799999994
1039,Уральский,Верхнеуральск,53.8760961,59.21698520000001
1040,Уральский,Верхний Уфалей,56.0487158,60.231888600000005
1041,Уральский,Еманжелинск,54.755454799999995,61.324347700000004
1042,Уральский,Златоуст,55.171490500000004,59.6725549
1043,Уральский,Карабаш,55.4852323,60.235888100000004
1044,Уральский,Карталы,53.053619700000006,60.64784079999999
1045,Уральский,Касли,55.8868784,60.742166299999994
1046,Уральский,Катав-Ивановск,54.7521438,58.19836479999999
1047,Уральский,Копейск,55.116665000000005,61.61791850000001
1048,Уральский,Коркино,54.8903147,61.4034576
1049,Уральский,Куса,55.3386053,59.43857779999999
1050,Уральский,Кыштым,55.70612760000001,60.556378099999996
1051,Уральский,Магнитогорск,53.40721529999999,58.9791437
1052,Уральский,Миасс,55.04564570000001,60.1077572
1053,Уральский,Миньяр,55.070955700000006,57.548478
1054,Уральский,Нязепетровск,56.053689500000004,59.609720200000005
1055,Уральский,Озерск,55.76315400000001,60.707619799999996
1056,Уральский,Пласт,54.3692764,60.815189399999994
1057,Уральский,Сатка,55.0405288,59.0288975
1058,Уральский,Сим,54.990782700000004,57.6900155
1059,Уральский,Снежинск,56.0851495,60.7324914
1060,Уральский,Трехгорный,54.8178249,58.4464194
1061,Уральский,Троицк,54.0843745,61.5586831
1062,Уральский,Усть-Катав,54.926081200000006,58.15280500000001
1063,Уральский,Чебаркуль,54.9818567,60.377312100000005
1064,Уральский,Челябинск,55.16026239999999,61.400807799999995
1065,Уральский,Южноуральск,54.448927000000005,61.25811579999999
1066,Уральский,Юрюзань,54.854662,58.422669799999994
1067,Северо-Кавказский,Аргун,43.2916774,45.8723105
1068,Северо-Кавказский,Грозный,43.318014500000004,45.698291
1069,Северо-Кавказский,Гудермес,43.3519142,46.103564500000005
1070,Северо-Кавказский,Курчалой,43.2046547,46.0889364
1071,Северо-Кавказский,,43.12019229999999,45.5391777
1072,Северо-Кавказский,Шали,43.1488691,45.900962899999996
1073,Приволжский,Алатырь,54.83979889999999,46.572199700000006
1074,Приволжский,Канаш,55.507,47.4918273
1075,Приволжский,Козловка,55.8406025,48.2577735
1076,Приволжский,Мариинский Посад,56.111923,47.714294200000005
1077,Приволжский,Новочебоксарск,56.109497700000006,47.47911129999999
1078,Приволжский,Цивильск,55.8650213,47.4729349
1079,Приволжский,Чебоксары,56.14382979999999,47.2489782
1080,Приволжский,Шумерля,55.496241500000004,46.418268100000006
1081,Приволжский,Ядрин,55.94069739999999,46.2020896
1082,Дальневосточный,Анадырь,64.7313924,177.5015421
1083,Дальневосточный,Билибино,68.0584191,166.4388172
1084,Дальневосточный,Певек,69.7016661,170.2999022
1085,Дальневосточный,Алдан,58.60942829999999,125.3817188
1086,Дальневосточный,Верхоянск,67.55024509999998,133.390735
1087,Дальневосточный,Вилюйск,63.7517616,121.627284
1088,Дальневосточный,Ленск,60.7276196,114.95482549999998
1089,Дальневосточный,Мирный,62.536232,113.96677279999999
1090,Дальневосточный,Нерюнгри,56.6599953,124.7202403
1091,Дальневосточный,Нюрба,63.282895499999995,118.3242437
1092,Дальневосточный,Олекминск,60.375800600000005,120.40608780000001
1093,Дальневосточный,Покровск,61.4843503,129.1482392
1094,Дальневосточный,Среднеколымск,67.4582218,153.7069425
1095,Дальневосточный,Томмот,58.95868589999999,126.28754620000001
1096,Дальневосточный,Удачный,66.4071765,112.30615549999999
1097,Дальневосточный,Якутск,62.028140500000006,129.7325887
1098,Уральский,Губкинский,64.4457594,76.4713274
1099,Уральский,Лабытнанги,66.65928410000001,66.38830089999999
1100,Уральский,Муравленко,63.7940552,74.4948635
1101,Уральский,Надым,65.53779660000001,72.51827359999999
1102,Уральский,Новый Уренгой,66.0839433,76.6809681
1103,Уральский,Ноябрьск,63.2018039,75.45105809999998
1104,Уральский,Салехард,66.54920770000001,66.6085318
1105,Уральский,Тарко-Сале,64.91188029999999,77.76102359999999
1106,Центральный,Гаврилов-Ям,57.3091058,39.8546444
1107,Центральный,Данилов,58.1860098,40.179506700000005
1108,Центральный,Любим,58.3620228,40.686840999999994
1109,Центральный,Мышкин,57.7881684,38.4544224
1110,Центральный,Переславль-Залесский,56.7360544,38.854361700000005
1111,Центральный,Пошехонье,58.5062879,39.1208434
1112,Центральный,Ростов,57.20513149999999,39.437862200000005
1113,Центральный,Рыбинск,58.0485495,38.8584119
1114,Центральный,Тутаев,57.8674993,39.536962700000004
1115,Центральный,Углич,57.5224249,38.3020044
1116,Центральный,Ярославль,57.62154770000001,39.897741100000005
